iteration,iteration_started_at,sample_timestamp,pair,pair_key,hops,src_container,dst_ip,sample_number,success,time_module_delay_ms,ping_rtt_ms,packet_loss_pct,error
97,2026-04-24T16:35:13.201312,2026-04-24T16:36:32.061917,R4-R6,r4_r6,2,as100r-r4-10.0.34.253,10.0.56.253,34,True,150.691591,0.075,0.0,
97,2026-04-24T16:35:13.201312,2026-04-24T16:36:32.224342,R4-R6,r4_r6,2,as100r-r4-10.0.34.253,10.0.56.253,35,True,181.908568,0.061,0.0,
97,2026-04-24T16:35:13.201312,2026-04-24T16:36:32.416884,R4-R6,r4_r6,2,as100r-r4-10.0.34.253,10.0.56.253,36,True,301.105444,0.049,0.0,
97,2026-04-24T16:35:13.201312,2026-04-24T16:36:32.728573,R4-R6,r4_r6,2,as100r-r4-10.0.34.253,10.0.56.253,37,True,175.14099,0.058,0.0,
97,2026-04-24T16:35:13.201312,2026-04-24T16:36:32.914166,R4-R6,r4_r6,2,as100r-r4-10.0.34.253,10.0.56.253,38,True,152.1349,0.056,0.0,
97,2026-04-24T16:35:13.201312,2026-04-24T16:36:33.076779,R4-R6,r4_r6,2,as100r-r4-10.0.34.253,10.0.56.253,39,True,215.733993,0.073,0.0,
97,2026-04-24T16:35:13.201312,2026-04-24T16:36:33.303024,R4-R6,r4_r6,2,as100r-r4-10.0.34.253,10.0.56.253,40,True,209.208201,0.079,0.0,
97,2026-04-24T16:35:13.201312,2026-04-24T16:36:33.522381,R4-R6,r4_r6,2,as100r-r4-10.0.34.253,10.0.56.253,41,True,138.814249,2.99,0.0,
97,2026-04-24T16:35:13.201312,2026-04-24T16:36:33.672236,R4-R6,r4_r6,2,as100r-r4-10.0.34.253,10.0.56.253,42,True,244.880636,0.056,0.0,
97,2026-04-24T16:35:13.201312,2026-04-24T16:36:33.928492,R4-R6,r4_r6,2,as100r-r4-10.0.34.253,10.0.56.253,43,True,191.450821,0.056,0.0,
97,2026-04-24T16:35:13.201312,2026-04-24T16:36:34.131748,R4-R6,r4_r6,2,as100r-r4-10.0.34.253,10.0.56.253,44,True,322.977344,0.943,0.0,
97,2026-04-24T16:35:13.201312,2026-04-24T16:36:34.465438,R4-R6,r4_r6,2,as100r-r4-10.0.34.253,10.0.56.253,45,True,194.693707,0.147,0.0,
97,2026-04-24T16:35:13.201312,2026-04-24T16:36:34.671249,R4-R6,r4_r6,2,as100r-r4-10.0.34.253,10.0.56.253,46,True,130.623603,1.04,0.0,
97,2026-04-24T16:35:13.201312,2026-04-24T16:36:34.812110,R4-R6,r4_r6,2,as100r-r4-10.0.34.253,10.0.56.253,47,True,254.240988,0.049,0.0,
97,2026-04-24T16:35:13.201312,2026-04-24T16:36:35.077298,R4-R6,r4_r6,2,as100r-r4-10.0.34.253,10.0.56.253,48,True,82.20289,0.053,0.0,
97,2026-04-24T16:35:13.201312,2026-04-24T16:36:35.169884,R4-R6,r4_r6,2,as100r-r4-10.0.34.253,10.0.56.253,49,True,190.608435,0.059,0.0,
97,2026-04-24T16:35:13.201312,2026-04-24T16:36:35.372024,R4-R6,r4_r6,2,as100r-r4-10.0.34.253,10.0.56.253,50,True,265.50015,0.154,0.0,
97,2026-04-24T16:35:13.201312,2026-04-24T16:36:35.637588,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,1,True,165.477461,0.049,0.0,
97,2026-04-24T16:35:13.201312,2026-04-24T16:36:35.813331,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,2,True,191.53954,0.046,0.0,
97,2026-04-24T16:35:13.201312,2026-04-24T16:36:36.015769,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,3,True,165.05665,0.041,0.0,
97,2026-04-24T16:35:13.201312,2026-04-24T16:36:36.191311,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,4,True,141.272511,0.046,0.0,
97,2026-04-24T16:35:13.201312,2026-04-24T16:36:36.343247,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,5,True,144.181022,0.049,0.0,
97,2026-04-24T16:35:13.201312,2026-04-24T16:36:36.498227,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,6,True,186.047604,0.042,0.0,
97,2026-04-24T16:35:13.201312,2026-04-24T16:36:36.694840,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,7,True,253.083651,0.046,0.0,
97,2026-04-24T16:35:13.201312,2026-04-24T16:36:36.958851,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,8,True,126.199407,0.046,0.0,
97,2026-04-24T16:35:13.201312,2026-04-24T16:36:37.095455,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,9,True,142.291076,0.121,0.0,
97,2026-04-24T16:35:13.201312,2026-04-24T16:36:37.248225,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,10,True,80.993541,0.046,0.0,
97,2026-04-24T16:35:13.201312,2026-04-24T16:36:37.340072,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,11,True,190.352737,0.034,0.0,
97,2026-04-24T16:35:13.201312,2026-04-24T16:36:37.541234,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,12,True,281.245886,0.042,0.0,
97,2026-04-24T16:35:13.201312,2026-04-24T16:36:37.833342,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,13,True,268.966572,8.97,0.0,
97,2026-04-24T16:35:13.201312,2026-04-24T16:36:38.112904,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,14,True,185.023643,0.045,0.0,
97,2026-04-24T16:35:13.201312,2026-04-24T16:36:38.308411,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,15,True,99.621042,0.048,0.0,
97,2026-04-24T16:35:13.201312,2026-04-24T16:36:38.419006,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,16,True,231.292919,9.86,0.0,
97,2026-04-24T16:35:13.201312,2026-04-24T16:36:38.660494,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,17,True,151.688306,0.05,0.0,
97,2026-04-24T16:35:13.201312,2026-04-24T16:36:38.822429,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,18,True,117.815071,0.044,0.0,
97,2026-04-24T16:35:13.201312,2026-04-24T16:36:38.951073,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,19,True,119.081715,0.052,0.0,
97,2026-04-24T16:35:13.201312,2026-04-24T16:36:39.080529,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,20,True,276.893271,0.194,0.0,
97,2026-04-24T16:35:13.201312,2026-04-24T16:36:39.368119,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,21,True,151.507473,1.7,0.0,
97,2026-04-24T16:35:13.201312,2026-04-24T16:36:39.529929,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,22,True,167.437275,0.035,0.0,
97,2026-04-24T16:35:13.201312,2026-04-24T16:36:39.707493,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,23,True,195.407195,0.179,0.0,
97,2026-04-24T16:35:13.201312,2026-04-24T16:36:39.914245,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,24,True,133.678286,0.045,0.0,
97,2026-04-24T16:35:13.201312,2026-04-24T16:36:40.058452,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,25,True,161.230703,0.661,0.0,
97,2026-04-24T16:35:13.201312,2026-04-24T16:36:40.230313,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,26,True,194.529644,3.1,0.0,
97,2026-04-24T16:35:13.201312,2026-04-24T16:36:40.437668,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,27,True,88.427877,0.031,0.0,
97,2026-04-24T16:35:13.201312,2026-04-24T16:36:40.537000,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,28,True,199.56301,0.039,0.0,
97,2026-04-24T16:35:13.201312,2026-04-24T16:36:40.748179,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,29,True,148.026612,0.051,0.0,
97,2026-04-24T16:35:13.201312,2026-04-24T16:36:40.906518,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,30,True,133.033839,0.046,0.0,
97,2026-04-24T16:35:13.201312,2026-04-24T16:36:41.050001,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,31,True,271.636362,0.048,0.0,
97,2026-04-24T16:35:13.201312,2026-04-24T16:36:41.332596,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,32,True,324.949295,0.042,0.0,
97,2026-04-24T16:35:13.201312,2026-04-24T16:36:41.667676,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,33,True,115.818667,3.98,0.0,
97,2026-04-24T16:35:13.201312,2026-04-24T16:36:41.794347,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,34,True,102.767201,0.048,0.0,
97,2026-04-24T16:35:13.201312,2026-04-24T16:36:41.908071,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,35,True,138.702506,0.051,0.0,
97,2026-04-24T16:35:13.201312,2026-04-24T16:36:42.058152,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,36,True,103.261787,0.04,0.0,
97,2026-04-24T16:35:13.201312,2026-04-24T16:36:42.171583,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,37,True,130.678284,0.401,0.0,
97,2026-04-24T16:35:13.201312,2026-04-24T16:36:42.312526,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,38,True,150.626723,0.048,0.0,
97,2026-04-24T16:35:13.201312,2026-04-24T16:36:42.474360,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,39,True,166.43282,0.044,0.0,
97,2026-04-24T16:35:13.201312,2026-04-24T16:36:42.650892,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,40,True,243.551655,0.049,0.0,
97,2026-04-24T16:35:13.201312,2026-04-24T16:36:42.904784,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,41,True,117.630279,0.046,0.0,
97,2026-04-24T16:35:13.201312,2026-04-24T16:36:43.034053,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,42,True,218.850243,12.4,0.0,
97,2026-04-24T16:35:13.201312,2026-04-24T16:36:43.264262,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,43,True,147.914206,0.044,0.0,
97,2026-04-24T16:35:13.201312,2026-04-24T16:36:43.429487,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,44,True,204.766364,0.52,0.0,
97,2026-04-24T16:35:13.201312,2026-04-24T16:36:43.644551,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,45,True,202.693924,0.048,0.0,
97,2026-04-24T16:35:13.201312,2026-04-24T16:36:43.857499,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,46,True,205.971459,0.048,0.0,
97,2026-04-24T16:35:13.201312,2026-04-24T16:36:44.074075,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,47,True,221.985866,0.047,0.0,
97,2026-04-24T16:35:13.201312,2026-04-24T16:36:44.307242,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,48,True,224.297746,0.056,0.0,
97,2026-04-24T16:35:13.201312,2026-04-24T16:36:44.542148,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,49,True,212.214261,0.043,0.0,
97,2026-04-24T16:35:13.201312,2026-04-24T16:36:44.764460,R6-R1,r6_r1,1,as100r-r6-10.0.56.253,10.0.61.254,50,True,117.0307,0.222,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:36:47.078348,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,1,True,226.172012,0.052,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:36:47.316141,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,2,True,218.667819,0.047,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:36:47.545921,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,3,True,129.360933,0.159,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:36:47.685583,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,4,True,319.677298,0.046,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:36:48.015645,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,5,True,117.217332,0.037,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:36:48.143553,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,6,True,231.859339,0.051,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:36:48.385656,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,7,True,139.121044,0.042,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:36:48.535278,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,8,True,166.929981,0.036,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:36:48.712379,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,9,True,189.315168,0.172,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:36:48.914640,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,10,True,109.660202,0.055,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:36:49.035701,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,11,True,293.247412,0.048,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:36:49.339544,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,12,True,203.573039,0.062,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:36:49.554559,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,13,True,271.934834,0.045,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:36:49.839468,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,14,True,187.9213,0.087,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:36:50.038580,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,15,True,271.227389,0.045,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:36:50.320579,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,16,True,185.723078,0.05,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:36:50.517028,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,17,True,148.221783,2.33,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:36:50.677706,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,18,True,255.883396,0.046,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:36:50.944131,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,19,True,147.137968,0.04,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:36:51.102410,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,20,True,112.71018,0.045,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:36:51.225456,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,21,True,139.406932,0.047,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:36:51.375443,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,22,True,155.869765,0.032,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:36:51.541472,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,23,True,200.102735,0.04,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:36:51.752112,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,24,True,166.32377,0.047,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:36:51.929058,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,25,True,325.045202,0.066,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:36:52.266945,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,26,True,278.488802,0.042,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:36:52.557745,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,27,True,115.095427,0.032,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:36:52.683028,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,28,True,138.124228,0.842,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:36:52.831264,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,29,True,130.444499,0.042,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:36:52.972534,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,30,True,172.151606,0.036,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:36:53.155216,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,31,True,244.769876,0.046,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:36:53.410636,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,32,True,224.966685,0.034,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:36:53.646885,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,33,True,146.285504,0.073,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:36:53.803420,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,34,True,215.161905,0.046,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:36:54.029411,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,35,True,193.114359,0.05,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:36:54.233366,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,36,True,124.200384,0.05,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:36:54.370906,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,37,True,221.648822,0.049,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:36:54.606380,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,38,True,121.048391,0.33,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:36:54.740536,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,39,True,206.916436,6.85,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:36:54.957616,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,40,True,105.708521,0.044,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:36:55.075651,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,41,True,154.454344,0.039,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:36:55.240981,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,42,True,147.502477,0.049,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:36:55.398634,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,43,True,288.142713,10.5,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:36:55.697493,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,44,True,125.95186,0.342,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:36:55.834389,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,45,True,206.102921,0.048,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:36:56.051309,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,46,True,132.419787,2.16,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:36:56.194453,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,47,True,202.101845,0.044,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:36:56.411491,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,48,True,223.007713,0.037,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:36:56.649441,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,49,True,293.618666,0.041,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:36:56.953996,R1-R2,r1_r2,1,as100r-r1-10.0.12.254,10.0.12.253,50,True,147.968469,0.043,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:36:57.102035,R1-R3,r1_r3,2,as100r-r1-10.0.12.254,10.0.23.253,1,True,204.780566,0.053,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:36:57.317221,R1-R3,r1_r3,2,as100r-r1-10.0.12.254,10.0.23.253,2,True,240.522292,0.045,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:36:57.568520,R1-R3,r1_r3,2,as100r-r1-10.0.12.254,10.0.23.253,3,True,241.234385,0.06,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:36:57.820087,R1-R3,r1_r3,2,as100r-r1-10.0.12.254,10.0.23.253,4,True,255.127841,19.5,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:36:58.085662,R1-R3,r1_r3,2,as100r-r1-10.0.12.254,10.0.23.253,5,True,119.277244,0.056,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:36:58.216636,R1-R3,r1_r3,2,as100r-r1-10.0.12.254,10.0.23.253,6,True,161.363923,14.0,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:36:58.388676,R1-R3,r1_r3,2,as100r-r1-10.0.12.254,10.0.23.253,7,True,236.166447,0.05,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:36:58.635199,R1-R3,r1_r3,2,as100r-r1-10.0.12.254,10.0.23.253,8,True,107.447818,0.059,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:36:58.753424,R1-R3,r1_r3,2,as100r-r1-10.0.12.254,10.0.23.253,9,True,162.680246,0.818,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:36:58.926429,R1-R3,r1_r3,2,as100r-r1-10.0.12.254,10.0.23.253,10,True,97.873599,0.06,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:36:59.084350,R1-R3,r1_r3,2,as100r-r1-10.0.12.254,10.0.23.253,11,True,149.230354,0.886,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:36:59.243864,R1-R3,r1_r3,2,as100r-r1-10.0.12.254,10.0.23.253,12,True,154.622461,0.059,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:36:59.409383,R1-R3,r1_r3,2,as100r-r1-10.0.12.254,10.0.23.253,13,True,321.308866,0.064,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:36:59.743467,R1-R3,r1_r3,2,as100r-r1-10.0.12.254,10.0.23.253,14,True,199.616084,0.06,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:36:59.953826,R1-R3,r1_r3,2,as100r-r1-10.0.12.254,10.0.23.253,15,True,444.029241,0.066,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:37:00.408037,R1-R3,r1_r3,2,as100r-r1-10.0.12.254,10.0.23.253,16,True,167.955522,0.048,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:37:00.586128,R1-R3,r1_r3,2,as100r-r1-10.0.12.254,10.0.23.253,17,True,193.563332,0.06,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:37:00.789962,R1-R3,r1_r3,2,as100r-r1-10.0.12.254,10.0.23.253,18,True,258.81184,0.064,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:37:01.059709,R1-R3,r1_r3,2,as100r-r1-10.0.12.254,10.0.23.253,19,True,325.991615,0.057,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:37:01.396146,R1-R3,r1_r3,2,as100r-r1-10.0.12.254,10.0.23.253,20,True,144.800698,0.062,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:37:01.551235,R1-R3,r1_r3,2,as100r-r1-10.0.12.254,10.0.23.253,21,True,168.263481,0.051,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:37:01.729874,R1-R3,r1_r3,2,as100r-r1-10.0.12.254,10.0.23.253,22,True,257.211687,0.061,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:37:01.998196,R1-R3,r1_r3,2,as100r-r1-10.0.12.254,10.0.23.253,23,True,126.413378,0.058,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:37:02.136138,R1-R3,r1_r3,2,as100r-r1-10.0.12.254,10.0.23.253,24,True,140.811486,0.191,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:37:02.287857,R1-R3,r1_r3,2,as100r-r1-10.0.12.254,10.0.23.253,25,True,170.95548,0.062,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:37:02.469539,R1-R3,r1_r3,2,as100r-r1-10.0.12.254,10.0.23.253,26,True,255.153705,0.255,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:37:02.735110,R1-R3,r1_r3,2,as100r-r1-10.0.12.254,10.0.23.253,27,True,218.843967,12.7,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:37:02.965910,R1-R3,r1_r3,2,as100r-r1-10.0.12.254,10.0.23.253,28,True,178.326688,0.052,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:37:03.155162,R1-R3,r1_r3,2,as100r-r1-10.0.12.254,10.0.23.253,29,True,295.609284,0.055,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:37:03.461572,R1-R3,r1_r3,2,as100r-r1-10.0.12.254,10.0.23.253,30,True,174.124465,0.045,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:37:03.646064,R1-R3,r1_r3,2,as100r-r1-10.0.12.254,10.0.23.253,31,True,134.479212,0.057,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:37:03.791256,R1-R3,r1_r3,2,as100r-r1-10.0.12.254,10.0.23.253,32,True,317.586341,0.982,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:37:04.119659,R1-R3,r1_r3,2,as100r-r1-10.0.12.254,10.0.23.253,33,True,681.55056,0.06,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:37:04.811630,R1-R3,r1_r3,2,as100r-r1-10.0.12.254,10.0.23.253,34,True,104.961115,0.056,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:37:04.928050,R1-R3,r1_r3,2,as100r-r1-10.0.12.254,10.0.23.253,35,True,168.426086,0.06,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:37:05.106569,R1-R3,r1_r3,2,as100r-r1-10.0.12.254,10.0.23.253,36,True,125.064555,0.057,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:37:05.241915,R1-R3,r1_r3,2,as100r-r1-10.0.12.254,10.0.23.253,37,True,108.416105,0.054,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:37:05.361150,R1-R3,r1_r3,2,as100r-r1-10.0.12.254,10.0.23.253,38,True,113.160799,0.795,0.0,
98,2026-04-24T16:36:47.078303,2026-04-24T16:37:05.484991,R1-R3,r1_r3,2,as100r-r1-10.0.12.254,10.0.23.253,39,True,270.789806,0.716,0.0,
