iteration,started_at,pair,pair_key,hops,src_node,dst_node,dst_ip,success,bandwidth_bps,throughput_bps,cpu_percent,memory_before_mb,memory_before_percent,memory_after_mb,memory_after_percent,duration_requested_s,elapsed_ms,error
99,2026-04-24T17:36:48.715512,R6-R1,r6_r1,1,r6,r1,10.0.61.2,True,67473039739.170815,66915341980.82193,8.126791,2184.589844,9.058728,2179.816406,9.038935,5,5292.335707,
100,2026-04-24T17:36:57.702269,R1-R2,r1_r2,1,r1,r2,10.0.12.2,True,65454855126.2162,64878560435.70682,7.239513,2184.902344,9.060024,2178.109375,9.031856,5,5270.05396,
100,2026-04-24T17:37:04.601126,R1-R3,r1_r3,2,r1,r3,10.0.23.2,True,62497046578.92116,61728126519.537476,8.491508,2182.058594,9.048232,2181.683594,9.046677,5,5353.724136,
100,2026-04-24T17:37:11.620996,R3-R2,r3_r2,1,r3,r2,10.0.23.1,True,68111139189.265945,67403759286.40095,9.107468,2185.03125,9.060559,2191.839844,9.088792,5,5372.978979,
100,2026-04-24T17:37:19.894914,R3-R6,r3_r6,3,r3,r6,10.0.56.2,True,54841415440.8603,54183683342.13957,7.731959,2192.625,9.092047,2192.667969,9.092226,5,5250.633963,
100,2026-04-24T17:37:29.066903,R1-R6,r1_r6,1,r1,r6,10.0.61.1,True,68436629121.98844,67337717527.0655,8.520027,2194.289062,9.098948,2190.183594,9.081924,5,5263.635877,
100,2026-04-24T17:37:36.778995,R2-R5,r2_r5,3,r2,r5,10.0.45.2,True,55136574034.71158,18269449680.15263,4.337859,2193.125,9.094121,2183.777344,9.055359,5,15211.493027,
100,2026-04-24T17:37:54.710430,R4-R5,r4_r5,1,r4,r5,10.0.45.2,True,67224860128.77652,66490520413.10854,6.357268,2185.355469,9.061903,2182.269531,9.049107,5,5222.905342,
100,2026-04-24T17:38:01.522411,R4-R6,r4_r6,2,r4,r6,10.0.56.2,True,61752564884.81832,60315793805.20135,8.933622,2185.910156,9.064203,2182.65625,9.05071,5,5341.963437,
100,2026-04-24T17:38:10.270144,R6-R1,r6_r1,1,r6,r1,10.0.61.2,True,67454354445.16444,66572111257.02117,9.064626,2183.679688,9.054954,2182.109375,9.048443,5,5230.079968,
